,score,comment
241,10.0, خیلی استاد خوبیه برای دانشجو ارزش قائلن.
242,7.833333333333333, استاد خوبی هستن حضور براشون مهم نیست زیاد فعالیت از دانشجو نمیخوان برای کسانی که میخوان فقط پاس کنن پیشنهاد میشه🚨
243,10.0, استاد سلیمانی فوق العاده س
244,10.0, اخلاقش عالیه، خیلی با دانشجوها گرم و صمیمی برخورد میکنه
245,3.6666666666666665, این استاد فوق العاده ضعیف تو انتقال مطالبه
246,9.833333333333334, واقعا بهترین استاد برای دروس معارف هستند و خیلی هم خوب نمره میدن
247,9.666666666666666, نمره دادنشون اصلا ارفاقی وجود نداره
248,6.833333333333333, اگه حوصله درس و حضور نداری باهاش بردار
249,5.5, انچنان پیشنهاد نمیکنم.کلاس ها خسته کننده هست.استاد بسیار باسوادی هستن ولی توی انتقال مطالب انچنان موفق نیستن. امتحان هم بسیار مفهومی
250,4.166666666666667, در کل تو طول ترم استادی بود که اذیت کرد
251,9.5, استاد خیلی خوبی هستن،در عین حال ک خوب درس میدن کلاساشون فانه،حتما بردارید
252,1.1666666666666667, باهاشون کلاس برندارید 
253,2.0, میپرسن اشکال ، سوال؟ 
254,2.5, توصیه میکنم با این استاد هیج درسی برندارین. ایشون به دلیل سن بالاشون اعصاب و حوصله درستی ندارن. به حرف دانشجو هم هیچ توجهی ندارن
255,6.0, سعی کنید باهاشون بر ندارید....علم این کارو ندارن...
256,4.666666666666667, اصول درس تخصصی هست و ایشون فقط از روی کتابی که معرفی میکنن روخونی میکنن. اصلا باهاش برندارین
257,7.166666666666667, استاد خوبیه اما خیلی کلا انرژیشون خیلی کمه هم خودشون سر کلاس خوابن هم دانشجوعا تمرینم خیلی زیاد میده که همرو باید تحویل بدیم
258,10.0, عالی‌ترین استاد هستن ایشون. همه جوره با دانشجو کنار میان. واسه امتحان هم خودشون چندتا سوال میدن. هر درسی ارائه دادن بردارین
259,2.5, اگر واقعا یادگیری براتون مهمه با این استاد چیزی ور ندارید چون اصلا هیچی از اون درس قرار نیست متوجه شید بس که گنگ تدریس میکنن
260,10.0, خیلی استاد باسواد و خوش‌اخلاقی هستن. تو نمره دادن هم اذیت نمیکنن. هر درسی ارائه دادن بردارین
261,2.8333333333333335, توصیه میکنم باهاش برندارین
262,9.833333333333334, خیلی استاد خوبی هستند ، حتما باهاشون بردارید
263,8.166666666666666, استاد خوب و خوش‌اخلاقی هستن. اگر کلاس ها حضوری باشه خوبه ولی برای مجازی خوب نیست. از رو جزوه روخونی میکنه😐
264,10.0, بهترین استادی که میشناسم. هر درسی ارائه دادن حتما بردارین
265,5.833333333333333, کلا تایمای کلاساش از ۱۰ دیقه تا ۲۰ دیقه هست اخرشم ۳۰ صفحرو میگه بخونید سوال میده
266,3.8333333333333335, استاد خیلی با سوادی هستند و نسبت به دیگر اساتید دانش زیادی دارند ولی رفتارشان با دانشجو ها خوب نیست و هیچ وقت هم سر وقت نیستند
267,4.833333333333333, توصیه میکنم باهاشون کلاس برندارید
268,6.333333333333333, اصلا باش برندارید نمونه سوالو هیچی هم نمیده  در کلاسای انلاین. میگه جزوه رو اگر خوب بخونین میتونین اما اصلا اینطور نیست زیادی سخت میگیره
269,10.0, بهترین استاد عمومی که تا الان دیدم .
270,4.666666666666667, برخوردشون با دانشجو بسيار بده
271,3.1666666666666665, تحقیق میخاد،ارائه میخاد،کلی مطلب میفرسته بخونید ۵ تاسوال میده واسه امتحان که هرسوال۵صفحه جوابشه آخرشم نمره یا ۱۰ میده یا ۱۲ و یا میندازه
272,10.0, اگه حین کلاس چیزایی که میگه رو هم ننویسی ، باز آخرین جلسه سوالات امتحان رو میگه،
273,9.666666666666666, خوش اخلاقه و کلاسشون خشک نیست.ولی هرجلسه از درس جلسه قبل میپرسن که مستقیم رو نمره تاثیر داره
274,10.0, استاد خوبیه 
275,8.333333333333334, بیشتر از ۱۷ ۱۸ نمیده
276,10.0, چشم بسته باهاشون بردارید ❤️😉
277,2.3333333333333335, لطفا مراقب باشید همین
278,5.666666666666667, انتخابای بهتر از ایشون هست
279,10.0, استاد خفنیه خیلیییی پیشنهاد میکنم حتما دروسی ک دارین و بردارین باایشون خیلی استاد پایه و با اطلاعات بالاس
280,6.0, ایشون دلبخواهی نمره میدن 😐اگر همه سوالات رو پاسخ بدی بیست نمیدن چهار پنج نمره کم تر میدن 😑😐
281,9.0, استاد خیلی خوبی هستن برای کسایی که میخوان کار انجام بدن، نه برای کسایی که هتل میخوان، این درس عملیه، کارای طول ترم رو باید آلبوم کنین.
282,7.5, کلاس ما مجازی بود یکم جدی بودن اما درس دادنشون عالی بود و ما خیلی خوب درسو فهمیدیم کارهایی که هر جلسه میگن رو باید برای جلسه بعد انجام بدین
283,10.0, خیلی استاد خوبی هستن حتما بردارید باهاشون😍😍😍❤️❤️
284,9.5, توصیه میکنم با ایشون بردارید تگلیف و پرسش زیاده، اما ب سوادتون اضافه میشه و نمره منصفانه میده
285,9.0, تدریس نداره سرکلاس طول ترم کنفرانس بابحث ازادوکنفرانس فصل های کتاب هست ومیشه نمره پایان ترم امتحان و تکلیفنداره
286,10.0, استاد بسیار محترمی هستن.شوخی میکنن.بسیار خوش خنده.امتحان ترم شبیه سوالای جزوه و عادلانه اس
287,10.0, فوق‌العاده‌سختگیر‌ رو همه چی،کار‌کلاسی‌زیاااااد،امتحان‌سخت،نمره بدون ارفاق،پرسیدن درس هر جلسه!
288,8.833333333333334, خیلی استاد خوبیه حتما با ایشون کلاس بردارین بی اندازه با دانشجو راه میان و امتحان هم آسونه.
289,10.0, استاد خیلی خوبی هستن هم در تدریس هم در امتحان و هم در نمره دادن،حتما باهاشون بردارین.
290,10.0, استاد خیلی باسواد و خوبی هستن در تدریس و امتحان،باهاشون بردارید حتما.
291,8.5, استاد خوبی هستن فقط خیلی باید درس بخونید ارائه هم میخوان که باید خیلی کامل باشه و نمره ی بالایی داره
292,10.0, ایشون واقعا استاد خوبیه و میتونه یکی از بهترین تجربه های دانشجوییتون کلاس داشتن با ایشون باشه 🥺😍😍
293,10.0, استاد خیلی اخلاقش خوبه ، دانشجو ها رو درک میکنه و بهشون حس آرامش میده.
294,9.0, ایشون هرکاری از دستشون بر بیاد برای تفهیم بیشتر انجام میدن به تمام سوالا پاسخ میدن و برای تسهیل فهم مطالب نمونه هایی رو به اشتراک میذارن.
295,1.3333333333333333, استاد گفتن اگر حضور مرتب و کنفرانس بدیم نگران نمره نباشید ولی به این موضوع عمل نکردن
296,9.833333333333334, ایشون خیلی ماهن♥️ علاوه بر تدریس از هم صحبتی با ایشون لذت میبرین
